date,entity_id,metric_name,withdrawal_transactions,deposit_transactions,surcharge_revenue,cash_loaded,cash_variance,settlement_variance,uptime_pct,jam_count,service_minutes_down,automation_minutes_saved,quality_score,priority_score,report_ready_flag
2026-02-01,DEV023,device_daily_operations,355,141,1193.82,33028.17,-26.33,-5.02,96.69,0,52.5,45,97.8,33.5,Y
2026-02-01,DEV024,device_daily_operations,269,96,762.38,24463.58,-2317.92,-644.83,97.83,1,69.4,21,70.0,77.0,N
2026-02-01,DEV025,device_daily_operations,130,54,438.92,7053.05,-62.35,-14.83,95.89,0,37.0,43,98.0,31.7,Y
2026-02-01,DEV026,device_daily_operations,312,106,1120.45,26249.53,30.64,9.8,96.83,0,38.4,36,98.3,25.9,Y
2026-02-01,DEV027,device_daily_operations,327,131,960.78,19392.78,1043.14,393.64,99.32,0,6.2,46,88.2,37.5,N
2026-02-01,DEV028,device_daily_operations,331,131,1038.89,26982.02,-11.15,-3.94,97.75,0,36.2,60,98.6,20.5,Y
2026-02-01,DEV029,device_daily_operations,78,33,243.64,5568.01,32.92,12.98,96.66,1,58.9,58,95.7,34.9,Y
2026-02-01,DEV030,device_daily_operations,80,44,231.33,7511.1,-19.16,-7.74,95.79,1,125.2,22,93.5,39.4,Y
2026-02-01,DEV031,device_daily_operations,174,66,599.37,9535.39,7.28,2.09,97.12,0,52.2,60,98.1,23.9,Y
2026-02-01,DEV032,device_daily_operations,137,87,493.83,8018.14,6.75,2.5,96.8,0,50.7,45,98.1,32.6,Y
2026-02-01,DEV033,device_daily_operations,139,86,450.26,7918.4,-1748.58,-412.02,97.11,1,93.8,37,75.4,66.7,N
2026-02-01,DEV034,device_daily_operations,234,106,672.92,20030.66,-18.6,-3.96,96.28,0,64.0,56,97.5,35.7,Y
2026-02-01,DEV035,device_daily_operations,68,35,188.83,5754.1,37.94,13.55,100,0,0,50,99.6,8.6,Y
2026-02-01,DEV036,device_daily_operations,64,16,186.97,5895.91,-92.42,-20.29,99.47,0,4.2,20,98.8,15.6,Y
2026-02-02,DEV001,device_daily_operations,106,77,355.63,9093.48,-35.22,-14.53,97.47,0,28.4,43,98.6,25.6,Y
2026-02-02,DEV002,device_daily_operations,364,125,1026.1,22214.56,38.84,12.59,98.01,0,25.7,34,98.7,19.6,Y
2026-02-02,DEV003,device_daily_operations,205,119,633.47,16290.68,132.73,38.78,97.09,0,43.4,43,97.0,29.4,Y
2026-02-02,DEV004,device_daily_operations,130,76,400.74,7274.79,-17.66,-4.18,96.45,0,34.6,51,98.6,27.8,Y
2026-02-02,DEV005,device_daily_operations,337,78,1096.07,26529.87,19.06,6.29,97.72,0,27.2,45,98.8,20.8,Y
2026-02-02,DEV006,device_daily_operations,102,24,303.71,7664.59,-73.34,-15.42,100,1,43.0,52,95.8,20.3,Y
2026-02-02,DEV007,device_daily_operations,577,158,1854.53,39884.27,280.73,93.91,97.3,0,47.5,37,95.2,34.8,Y
2026-02-02,DEV008,device_daily_operations,204,89,679.46,16458.55,53.23,18.48,97.95,0,18.6,33,98.7,20.2,Y
2026-02-02,DEV009,device_daily_operations,276,135,997.66,17684.42,133.68,35.88,97.88,0,20.3,23,97.8,25.1,Y
2026-02-02,DEV010,device_daily_operations,490,116,1429.79,41917.72,253.21,67.13,96.88,0,54.3,16,95.2,29.7,Y
2026-02-02,DEV011,device_daily_operations,297,187,1047.45,22132.2,312.2,57.94,96.7,1,74.4,49,92.1,42.8,Y
2026-02-02,DEV012,device_daily_operations,291,187,990.26,17276.71,-277.8,-87.08,97.84,0,40.5,41,95.5,31.8,Y
2026-02-02,DEV013,device_daily_operations,98,35,300.82,8539.82,144.57,36.13,97.24,0,51.5,52,96.6,28.8,Y
2026-02-02,DEV014,device_daily_operations,154,67,523.47,13166.22,84.37,31.51,99.91,1,48.1,54,95.5,17.9,Y
2026-02-02,DEV015,device_daily_operations,534,189,1892.57,47094.82,61.68,18.39,97.52,1,67.0,58,95.1,37.6,Y
2026-02-02,DEV016,device_daily_operations,153,41,528.01,12670.15,-80.1,-20.71,96.35,0,47.4,52,97.4,32.5,Y
2026-02-02,DEV017,device_daily_operations,372,150,1303.43,27883.18,177.63,33.23,98.98,1,34.5,58,95.0,27.8,Y
2026-02-02,DEV018,device_daily_operations,78,40,278.85,6964.72,28.22,7.0,95.35,0,73.1,41,97.1,37.1,Y
2026-02-02,DEV019,device_daily_operations,158,96,475.29,11939.93,129.22,41.98,96.16,0,56.3,13,96.6,31.4,Y
2026-02-02,DEV020,device_daily_operations,202,107,665.77,14995.29,20.16,8.45,97.6,0,21.4,67,99.0,24.6,Y
2026-02-02,DEV021,device_daily_operations,113,56,352.17,9479.1,25.62,4.84,97.72,0,19.5,17,99.0,20.9,Y
2026-02-02,DEV022,device_daily_operations,194,70,663.81,13785.76,64.52,18.36,97.08,0,44.8,37,97.7,25.2,Y
2026-02-02,DEV023,device_daily_operations,95,23,263.58,5715.17,-29.11,-7.77,97.87,0,35.9,54,98.4,27.1,Y
2026-02-02,DEV024,device_daily_operations,379,148,1104.81,29138.15,292.91,70.58,98.4,0,19.5,46,96.1,29.0,Y
2026-02-02,DEV025,device_daily_operations,258,100,736.4,17069.34,-93.1,-21.47,98.24,0,28.1,40,98.0,19.3,Y
2026-02-02,DEV026,device_daily_operations,395,140,1231.1,24678.98,13.84,4.08,97.06,0,52.1,25,98.0,24.4,Y
2026-02-02,DEV027,device_daily_operations,228,93,772.19,19637.97,70.37,12.97,98.72,0,24.3,25,98.4,23.2,Y
2026-02-02,DEV028,device_daily_operations,133,63,416.11,10504.25,-69.64,-26.03,97.66,0,32.4,53,98.1,22.0,Y
2026-02-02,DEV029,device_daily_operations,163,44,578.69,10728.97,-47.19,-16.94,99.16,0,14.5,19,99.0,13.4,Y
2026-02-02,DEV030,device_daily_operations,194,54,641.54,18040.87,-36.96,-11.67,96.7,0,58.3,66,97.5,26.8,Y
2026-02-02,DEV031,device_daily_operations,119,32,387.21,10888.64,45.27,10.57,100,0,0,16,99.5,8.7,Y
2026-02-02,DEV032,device_daily_operations,146,60,499.95,9691.49,-14.57,-4.22,96.62,0,49.7,57,98.1,33.7,Y
2026-02-02,DEV033,device_daily_operations,88,40,243.39,7634.08,-62.22,-14.84,96.75,0,57.6,39,97.2,30.0,Y
2026-02-02,DEV034,device_daily_operations,194,38,673.98,16560.43,-53.29,-11.41,100,0,0,22,99.4,15.8,Y
2026-02-02,DEV035,device_daily_operations,189,80,676.83,11843.74,-52.29,-19.24,97.29,0,32.2,51,98.3,23.8,Y
2026-02-02,DEV036,device_daily_operations,234,121,668.81,20529.36,-102.02,-23.02,96.65,0,62.8,38,96.6,31.3,Y
2026-02-03,DEV001,device_daily_operations,251,123,798.32,15800.3,-115.55,-28.34,95.45,1,105.3,24,93.2,46.1,Y
2026-02-03,DEV002,device_daily_operations,83,28,233.86,6700.81,-118.79,-49.85,95.23,1,85.5,70,93.8,44.3,Y
2026-02-03,DEV003,device_daily_operations,360,80,1267.94,24068.06,49.3,9.54,100,0,0,37,99.5,11.9,Y
2026-02-03,DEV004,device_daily_operations,367,182,1219.82,23783.38,-44.33,-12.7,97.33,0,42.1,46,98.0,23.4,Y
2026-02-03,DEV005,device_daily_operations,342,201,1124.04,23181.45,20.27,7.95,97.62,0,28.4,16,98.8,21.4,Y
2026-02-03,DEV006,device_daily_operations,508,123,1427.54,43235.67,8.92,2.43,95.56,0,68.3,44,97.5,35.6,Y
2026-02-03,DEV007,device_daily_operations,86,50,264.2,7845.3,-13.5,-3.09,96.9,0,57.2,77,97.8,32.1,Y
2026-02-03,DEV008,device_daily_operations,174,143,490.81,10533.14,73.11,13.35,99.61,1,27.5,15,96.4,19.4,Y
2026-02-03,DEV009,device_daily_operations,420,184,1226.97,30197.82,153.47,32.5,97.94,0,22.9,42,97.5,25.1,Y
2026-02-03,DEV010,device_daily_operations,447,229,1267.27,29062.01,71.6,18.44,100,0,0,53,99.2,9.2,Y
2026-02-03,DEV011,device_daily_operations,125,60,401.51,11325.85,59.37,12.23,97.8,1,96.3,55,94.1,32.2,Y
2026-02-03,DEV012,device_daily_operations,152,59,441.48,11528.44,110.32,34.06,99.04,1,53.7,61,95.1,30.1,Y
2026-02-03,DEV013,device_daily_operations,365,94,1061.97,29660.36,66.91,15.76,95.31,0,39.3,31,97.9,38.0,Y
2026-02-03,DEV014,device_daily_operations,220,117,739.79,20631.32,-36.14,-10.78,96.48,0,51.5,24,97.8,27.9,Y
2026-02-03,DEV015,device_daily_operations,308,138,847.62,23292.45,-126.73,-38.58,98.69,1,75.4,14,94.1,32.4,Y
2026-02-03,DEV016,device_daily_operations,112,43,341.77,10478.15,95.58,19.18,98.04,0,22.3,60,98.1,23.5,Y
2026-02-03,DEV017,device_daily_operations,121,42,438.27,10188.02,32.94,13.34,98.16,1,63.1,50,95.6,29.7,Y
2026-02-03,DEV018,device_daily_operations,76,35,270.02,4218.88,-69.62,-21.59,97.31,0,49.5,12,97.5,27.0,Y
2026-02-03,DEV019,device_daily_operations,287,47,956.72,18920.62,-50.78,-14.42,97.64,0,23.6,18,98.6,21.8,Y
2026-02-03,DEV020,device_daily_operations,293,80,1046.49,23970.69,-12.75,-3.36,97.24,0,51.2,29,98.0,26.4,Y
2026-02-03,DEV021,device_daily_operations,416,173,1313.23,28794.66,93.88,27.66,98.24,0,16.3,32,98.4,19.3,Y
2026-02-03,DEV022,device_daily_operations,104,40,333.34,8605.13,-125.89,-38.74,95.06,0,71.5,47,96.0,37.4,Y
2026-02-03,DEV023,device_daily_operations,141,50,469.42,11462.39,-8.14,-1.54,96.43,0,47.4,31,98.2,34.6,Y
2026-02-03,DEV024,device_daily_operations,147,94,479.55,8118.13,-120.6,-43.58,99.24,0,8.4,57,98.4,21.2,Y
2026-02-03,DEV025,device_daily_operations,142,73,415.56,9673.15,96.19,23.51,99.24,0,9.5,58,98.6,13.8,Y
2026-02-03,DEV026,device_daily_operations,213,99,690.45,19182.93,-29.49,-11.3,100,0,0,14,99.7,8.5,Y
2026-02-03,DEV027,device_daily_operations,385,130,1120.39,35343.38,42.62,11.03,97.82,0,41.2,39,98.1,27.6,Y
2026-02-03,DEV028,device_daily_operations,276,133,972.74,25276.96,49.32,11.51,96.3,0,42.4,37,97.9,29.2,Y
2026-02-03,DEV029,device_daily_operations,55,25,167.11,4043.09,69.14,16.81,95.43,0,49.7,61,97.5,34.3,Y
2026-02-03,DEV030,device_daily_operations,122,41,435.84,9511.13,49.69,17.0,98.83,0,21.3,40,98.7,15.3,Y
2026-02-03,DEV031,device_daily_operations,97,37,292.39,5655.19,-47.69,-9.02,97.46,0,27.2,33,98.5,22.8,Y
2026-02-03,DEV032,device_daily_operations,131,62,410.5,11536.17,86.94,24.4,98.51,0,12.1,12,98.6,24.6,Y
2026-02-03,DEV033,device_daily_operations,59,21,181.04,4263.65,-8.71,-3.24,98.67,0,10.7,67,99.5,18.5,Y
2026-02-03,DEV034,device_daily_operations,288,108,1013.99,19564.6,-2166.7,-393.5,95.97,0,53.1,27,74.0,76.4,N
2026-02-03,DEV035,device_daily_operations,152,32,526.39,10942.66,-42.67,-11.94,94.74,1,117.6,33,93.5,45.6,Y
2026-02-03,DEV036,device_daily_operations,219,143,718.21,20275.33,90.79,37.76,99.42,0,8.5,34,98.7,15.9,Y
2026-02-04,DEV001,device_daily_operations,328,71,909.5,29947.38,147.14,48.18,97.35,0,40.6,46,96.9,28.2,Y
2026-02-04,DEV002,device_daily_operations,95,36,336.75,8272.89,-84.5,-28.34,98.54,0,12.5,79,98.6,17.5,Y
2026-02-04,DEV003,device_daily_operations,324,122,1139.19,24297.3,-1844.42,-520.43,99.26,0,7.7,6,79.2,48.6,N
2026-02-04,DEV004,device_daily_operations,293,180,922.06,26949.64,-50.39,-17.42,97.87,1,105.9,35,93.9,28.6,Y
2026-02-04,DEV005,device_daily_operations,376,159,1107.92,32540.05,82.76,18.23,96.77,0,59.8,49,96.9,27.2,Y
2026-02-04,DEV006,device_daily_operations,475,174,1345.84,32815.97,181.74,59.17,99.83,1,59.4,27,94.1,23.2,Y
2026-02-04,DEV007,device_daily_operations,106,31,340.98,6093.27,101.81,31.83,95.89,0,66.7,57,96.5,39.3,Y
2026-02-04,DEV008,device_daily_operations,420,191,1481.11,38507.91,83.43,34.51,97.0,0,25.9,37,98.1,25.9,Y
2026-02-04,DEV009,device_daily_operations,325,141,1054.44,19911.48,-230.2,-62.56,99.08,0,7.6,32,97.2,20.3,Y
2026-02-04,DEV010,device_daily_operations,478,150,1730.34,44103.93,91.11,26.08,98.85,0,15.8,31,98.4,15.9,Y
2026-02-04,DEV011,device_daily_operations,101,50,307.47,8903.62,-76.85,-27.5,95.97,1,132.7,16,92.6,42.6,Y
2026-02-04,DEV012,device_daily_operations,128,50,375.41,9758.43,-39.8,-13.4,96.37,0,50.6,31,97.8,35.5,Y
2026-02-04,DEV013,device_daily_operations,242,114,789.87,15594.85,-115.08,-34.33,97.52,0,24.7,54,97.8,26.7,Y
2026-02-04,DEV014,device_daily_operations,138,64,402.7,8414.3,1.41,0.56,95.52,0,62.7,24,97.7,32.6,Y
2026-02-04,DEV015,device_daily_operations,118,54,359.21,9107.61,-164.5,-65.56,96.41,0,55.6,31,96.2,37.6,Y
2026-02-04,DEV016,device_daily_operations,455,146,1604.64,34543.23,18.25,7.54,98.06,0,30.6,52,98.7,22.0,Y
2026-02-04,DEV017,device_daily_operations,176,71,539.33,10986.52,-120.79,-41.63,97.93,0,36.0,45,97.4,24.6,Y
2026-02-04,DEV018,device_daily_operations,259,94,759.34,16867.43,128.87,47.9,97.96,1,54.1,29,94.8,32.5,Y
2026-02-04,DEV019,device_daily_operations,244,124,862.49,18744.24,48.35,12.42,99.87,0,2.3,45,99.4,9.5,Y
2026-02-04,DEV020,device_daily_operations,134,52,401.93,11887.71,-84.68,-27.17,95.34,0,49.6,44,97.3,38.2,Y
2026-02-04,DEV021,device_daily_operations,386,196,1111.94,21591.55,7.05,2.06,98.1,0,15.4,61,99.4,18.5,Y
2026-02-04,DEV022,device_daily_operations,133,50,438.27,11150.83,109.0,44.73,99.82,0,1.6,55,98.7,10.9,Y
2026-02-04,DEV023,device_daily_operations,116,50,339.67,9154.6,-1300.83,-459.87,100,0,0,12,85.5,38.5,N
2026-02-04,DEV024,device_daily_operations,198,74,637.34,11877.08,46.15,15.62,96.17,0,64.2,50,97.2,36.8,Y
2026-02-04,DEV025,device_daily_operations,204,91,741.29,12241.05,11.81,3.61,100,1,38.0,27,96.7,16.1,Y
2026-02-04,DEV026,device_daily_operations,196,86,669.91,15720.43,-38.2,-15.99,98.52,0,24.4,53,98.7,16.8,Y
2026-02-04,DEV027,device_daily_operations,157,48,470.67,11139.85,174.97,66.08,95.92,0,50.8,31,96.2,40.5,Y
2026-02-04,DEV028,device_daily_operations,190,89,526.89,17784.76,71.63,27.44,95.99,0,63.8,47,96.9,31.3,Y
2026-02-04,DEV029,device_daily_operations,43,23,134.94,3804.58,23.19,4.51,98.66,0,20.9,38,99.0,15.7,Y
2026-02-04,DEV030,device_daily_operations,38,18,126.11,2063.52,-35.67,-7.34,99.31,0,6.2,75,99.4,12.4,Y
2026-02-04,DEV031,device_daily_operations,122,49,433.56,8092.31,3.78,1.55,99.56,0,5.4,31,99.8,10.4,Y
2026-02-04,DEV032,device_daily_operations,45,27,157.64,2881.98,-64.21,-24.56,97.75,0,38.5,38,97.9,28.4,Y
2026-02-04,DEV033,device_daily_operations,165,66,536.0,9572.49,9.57,2.0,98.55,0,23.0,68,99.1,19.2,Y
2026-02-04,DEV034,device_daily_operations,201,141,709.85,11723.78,-1602.1,-600.72,95.81,0,36.8,12,80.9,67.0,N
2026-02-04,DEV035,device_daily_operations,182,60,633.67,11922.64,15.18,3.63,98.21,0,14.2,44,99.3,18.0,Y
2026-02-04,DEV036,device_daily_operations,316,103,1061.36,22711.8,73.06,16.6,98.31,1,70.0,43,94.9,29.7,Y
2026-02-05,DEV001,device_daily_operations,324,135,1130.87,29412.15,157.96,66.33,98.38,0,23.2,17,97.4,22.8,Y
2026-02-05,DEV002,device_daily_operations,496,129,1372.47,27926.4,-63.25,-16.75,99.37,0,5.5,46,99.1,12.5,Y
2026-02-05,DEV003,device_daily_operations,233,130,738.76,21099.82,106.62,38.52,97.27,0,38.4,37,97.4,28.0,Y
2026-02-05,DEV004,device_daily_operations,139,49,469.37,10698.38,-59.25,-11.63,96.33,0,63.5,17,97.1,29.2,Y
2026-02-05,DEV005,device_daily_operations,305,233,1064.31,27806.98,64.97,21.22,100,0,0,41,99.3,9.1,Y
2026-02-05,DEV006,device_daily_operations,375,108,1219.08,24639.24,4.11,1.2,96.66,0,40.0,44,98.5,29.4,Y
2026-02-05,DEV007,device_daily_operations,495,105,1504.84,30353.7,160.2,47.48,98.58,0,24.0,37,97.4,25.6,Y
2026-02-05,DEV008,device_daily_operations,396,133,1403.85,34818.25,-101.26,-29.07,94.99,1,117.8,44,92.9,45.3,Y
2026-02-05,DEV009,device_daily_operations,216,80,722.16,17114.32,-23.19,-5.13,94.85,0,45.8,44,98.1,39.7,Y
2026-02-05,DEV010,device_daily_operations,347,146,1111.79,32521.55,-86.04,-20.34,100,0,0,19,99.0,9.5,Y
2026-02-05,DEV011,device_daily_operations,506,117,1798.7,33479.27,2521.65,761.47,99.3,1,56.0,4,68.2,68.7,N
2026-02-05,DEV012,device_daily_operations,190,84,597.34,10347.66,-117.76,-42.04,100,0,0,84,98.7,17.0,Y
2026-02-05,DEV013,device_daily_operations,173,72,489.0,13464.11,-27.14,-9.23,96.19,0,35.3,33,98.4,32.5,Y
2026-02-05,DEV014,device_daily_operations,124,33,441.87,7442.17,-36.18,-13.61,99.8,0,2.9,50,99.5,9.7,Y
2026-02-05,DEV015,device_daily_operations,138,70,390.48,10658.98,-68.21,-16.65,99.13,0,7.3,36,99.0,20.8,Y
2026-02-05,DEV016,device_daily_operations,130,59,442.08,8861.02,-88.39,-21.94,99.65,1,43.8,27,95.7,22.5,Y
2026-02-05,DEV017,device_daily_operations,238,106,833.38,16434.52,-125.63,-41.91,96.56,1,89.1,19,93.6,40.2,Y
2026-02-05,DEV018,device_daily_operations,378,188,1170.8,22828.29,-15.38,-3.92,97.52,0,34.0,42,98.6,24.9,Y
2026-02-05,DEV019,device_daily_operations,243,104,785.17,18299.88,-44.09,-7.94,97.18,2,116.2,34,91.8,40.3,Y
2026-02-05,DEV020,device_daily_operations,355,158,1112.01,28019.99,118.7,25.68,93.53,1,114.0,40,92.8,56.7,Y
2026-02-05,DEV021,device_daily_operations,112,47,390.14,10521.63,-0.3,-0.12,98.84,0,21.9,64,99.2,14.3,Y
2026-02-05,DEV022,device_daily_operations,157,59,503.96,10993.82,100.9,26.44,98.63,0,13.7,41,98.4,17.3,Y
2026-02-05,DEV023,device_daily_operations,81,26,273.56,5260.46,-55.23,-13.42,100,0,0,31,99.4,15.9,Y
2026-02-05,DEV024,device_daily_operations,247,174,798.9,20777.72,37.43,15.11,94.9,1,134.5,49,93.0,51.6,Y
2026-02-05,DEV025,device_daily_operations,50,28,175.65,2909.17,-129.27,-40.37,97.64,0,24.2,45,97.7,23.3,Y
2026-02-05,DEV026,device_daily_operations,191,51,645.39,14758.72,-44.38,-13.8,100,0,0,29,99.5,8.7,Y
2026-02-05,DEV027,device_daily_operations,215,165,600.79,12677.4,71.62,14.44,96.47,0,38.0,51,97.8,35.6,Y
2026-02-05,DEV028,device_daily_operations,121,34,345.1,8830.49,35.66,9.51,100,0,0,28,99.6,8.6,Y
2026-02-05,DEV029,device_daily_operations,150,59,499.93,8700.05,-40.6,-15.17,99.04,0,11.5,54,99.1,14.0,Y
2026-02-05,DEV030,device_daily_operations,97,58,353.93,7885.74,2207.56,555.62,97.91,0,15.8,20,74.9,59.6,N
2026-02-05,DEV031,device_daily_operations,119,29,427.0,7924.2,-14.03,-2.69,96.45,0,25.5,30,98.9,27.7,Y
2026-02-05,DEV032,device_daily_operations,114,58,396.12,6287.74,-4.01,-1.64,97.11,0,26.9,12,99.0,30.8,Y
2026-02-05,DEV033,device_daily_operations,72,42,201.51,5029.89,53.13,11.23,97.72,0,25.2,22,98.5,24.5,Y
2026-02-05,DEV034,device_daily_operations,166,68,600.41,14263.99,-6.29,-1.77,97.68,0,20.5,36,99.2,27.7,Y
2026-02-05,DEV035,device_daily_operations,267,89,904.66,15485.09,-39.31,-10.06,97.29,0,21.6,43,98.8,23.5,Y
2026-02-05,DEV036,device_daily_operations,258,64,712.99,18829.72,-53.01,-17.68,98.29,0,30.6,41,98.3,21.4,Y
2026-02-06,DEV001,device_daily_operations,588,202,2091.83,53648.78,5.63,1.12,95.75,0,48.0,27,98.2,34.5,Y
2026-02-06,DEV002,device_daily_operations,159,162,466.43,10183.81,39.22,14.7,97.0,1,75.1,53,95.1,33.1,Y
2026-02-06,DEV003,device_daily_operations,425,238,1309.7,27450.36,-195.75,-60.24,96.95,0,51.4,45,96.0,31.4,Y
2026-02-06,DEV004,device_daily_operations,514,231,1435.31,41650.87,-125.4,-32.33,96.89,0,58.4,68,96.5,27.3,Y
2026-02-06,DEV005,device_daily_operations,426,242,1230.61,35152.25,101.1,39.3,97.66,0,20.3,37,98.2,22.6,Y
2026-02-06,DEV006,device_daily_operations,425,240,1321.04,26456.76,-206.86,-83.91,98.05,0,24.2,12,96.8,25.5,Y
2026-02-06,DEV007,device_daily_operations,277,97,849.91,15097.78,91.35,34.7,97.97,0,34.1,36,97.8,27.7,Y
2026-02-06,DEV008,device_daily_operations,665,254,2423.86,61947.7,-56.78,-10.79,96.81,0,23.6,60,98.5,26.5,Y
2026-02-06,DEV009,device_daily_operations,336,106,1162.24,28093.72,141.64,54.32,99.17,0,14.3,40,97.9,18.1,Y
2026-02-06,DEV010,device_daily_operations,642,250,2295.22,59205.54,39.97,7.84,96.29,0,38.4,62,98.2,29.1,Y
2026-02-06,DEV011,device_daily_operations,298,135,967.67,16277.59,-47.01,-16.23,94.9,0,63.3,45,97.2,39.9,Y
2026-02-06,DEV012,device_daily_operations,350,191,1144.97,32734.41,152.59,51.68,98.55,1,78.1,24,93.7,33.6,Y
2026-02-06,DEV013,device_daily_operations,374,171,1063.73,32758.6,-104.55,-43.74,99.66,0,3.0,60,98.7,14.8,Y
2026-02-06,DEV014,device_daily_operations,165,81,588.08,14398.83,-139.11,-43.08,99.23,1,33.0,36,95.5,22.7,Y
2026-02-06,DEV015,device_daily_operations,204,85,729.9,12298.07,182.02,75.39,97.67,1,73.2,39,93.6,39.0,Y
2026-02-06,DEV016,device_daily_operations,448,209,1238.01,28313.95,-176.11,-55.24,100,0,0,50,98.0,14.2,Y
2026-02-06,DEV017,device_daily_operations,101,35,361.34,8188.01,73.23,29.18,96.51,0,52.5,40,97.3,31.5,Y
2026-02-06,DEV018,device_daily_operations,369,163,1323.12,29518.16,-61.65,-12.47,98.23,1,67.5,51,95.1,29.9,Y
2026-02-06,DEV019,device_daily_operations,102,43,360.03,7909.9,-58.96,-21.46,98.34,0,17.9,39,98.7,18.1,Y
2026-02-06,DEV020,device_daily_operations,156,61,562.73,12095.16,-19.09,-5.29,97.84,0,36.2,55,98.5,23.2,Y
2026-02-06,DEV021,device_daily_operations,381,121,1182.51,26227.56,-13.24,-5.23,98.45,0,12.2,49,99.4,16.7,Y
2026-02-06,DEV022,device_daily_operations,108,31,386.66,8387.2,-97.65,-17.61,100,0,0,46,98.9,9.7,Y
2026-02-06,DEV023,device_daily_operations,393,147,1281.46,30997.17,115.89,32.53,96.1,0,44.9,60,97.1,38.4,Y
2026-02-06,DEV024,device_daily_operations,134,76,448.15,9837.18,8.61,2.7,98.65,1,78.1,30,95.3,30.4,Y
2026-02-06,DEV025,device_daily_operations,97,53,277.79,8897.88,-22.27,-4.42,97.2,0,42.8,46,98.2,23.7,Y
2026-02-06,DEV026,device_daily_operations,108,68,392.04,8222.24,-5.28,-1.61,99.81,0,2.2,30,99.9,9.1,Y
2026-02-06,DEV027,device_daily_operations,73,9,231.01,5276.2,-123.77,-45.57,94.12,0,109.7,55,94.7,49.4,Y
2026-02-06,DEV028,device_daily_operations,113,43,320.1,9323.72,84.43,17.16,97.42,0,35.1,16,97.8,23.6,Y
2026-02-06,DEV029,device_daily_operations,193,63,655.99,13250.93,18.59,4.84,98.44,0,26.1,33,98.9,16.8,Y
2026-02-06,DEV030,device_daily_operations,94,40,270.47,8251.56,-32.98,-6.3,97.4,0,18.3,49,99.0,22.8,Y
2026-02-06,DEV031,device_daily_operations,154,65,555.26,11145.65,-40.05,-13.29,94.68,0,59.0,64,97.4,37.9,Y
2026-02-06,DEV032,device_daily_operations,112,37,308.51,6446.54,-164.61,-65.96,100,0,0,21,98.2,17.8,Y
2026-02-06,DEV033,device_daily_operations,162,48,580.25,13898.57,-3.24,-0.94,96.86,2,128.7,67,91.8,44.3,Y
2026-02-06,DEV034,device_daily_operations,242,96,798.45,21236.38,-239.2,-86.29,98.35,0,18.9,44,96.7,28.3,Y
2026-02-06,DEV035,device_daily_operations,132,43,369.32,10135.02,53.03,10.1,97.38,0,45.4,69,97.8,23.3,Y
2026-02-06,DEV036,device_daily_operations,175,67,494.89,12979.26,-94.91,-17.19,98.59,0,24.0,45,98.1,20.5,Y
2026-02-07,DEV001,device_daily_operations,294,130,899.68,22875.29,225.5,71.3,97.02,0,41.4,45,96.0,31.5,Y
2026-02-07,DEV002,device_daily_operations,395,117,1196.76,29837.03,77.63,28.75,95.83,0,52.9,41,97.2,32.3,Y
2026-02-07,DEV003,device_daily_operations,318,86,935.56,28386.57,2180.68,740.03,98.92,0,8.5,30,75.5,56.6,N
2026-02-07,DEV004,device_daily_operations,308,175,967.7,25814.49,-46.64,-10.09,98.93,0,11.0,39,99.1,14.7,Y
2026-02-07,DEV005,device_daily_operations,475,239,1648.34,32919.88,-20.01,-8.07,100,0,0,41,99.8,8.3,Y
2026-02-07,DEV006,device_daily_operations,304,147,927.81,17389.55,33.95,9.73,99.18,0,9.3,46,99.3,16.1,Y
2026-02-07,DEV007,device_daily_operations,450,214,1507.26,35101.59,2375.73,612.68,97.46,1,46.3,25,70.2,80.0,N
2026-02-07,DEV008,device_daily_operations,293,123,991.44,21039.57,94.39,19.14,100,0,0,41,99.0,9.6,Y
2026-02-07,DEV009,device_daily_operations,492,188,1769.45,40001.33,24.51,6.59,97.97,0,36.9,69,98.4,22.6,Y
2026-02-07,DEV010,device_daily_operations,116,32,398.3,9510.31,180.91,71.64,99.47,0,3.8,71,97.9,14.1,Y
2026-02-07,DEV011,device_daily_operations,145,60,456.19,12995.46,199.45,77.95,98.36,1,58.9,37,93.9,31.6,Y
2026-02-07,DEV012,device_daily_operations,405,156,1371.92,31426.17,-55.2,-19.26,99.28,1,49.8,28,95.8,27.8,Y
2026-02-07,DEV013,device_daily_operations,242,76,815.79,18672.51,970.08,332.36,96.29,0,58.1,54,87.1,49.0,N
2026-02-07,DEV014,device_daily_operations,80,38,265.13,7231.54,10.26,3.35,99.14,0,6.7,39,99.6,12.8,Y
2026-02-07,DEV015,device_daily_operations,251,90,767.16,14012.87,-197.32,-52.53,94.96,0,57.9,30,95.7,46.2,Y
2026-02-07,DEV016,device_daily_operations,340,140,1102.53,19362.15,-30.63,-10.25,99.82,0,3.2,51,99.5,12.5,Y
